path,hash_id,documentType
portugal/Decisions,dd4ee3835872c8752b2bcfa1552fc227,non-GDPR
portugal/Decisions,2f51f1c898f855d32a818655872d2231,non-GDPR
portugal/Decisions,2a10bde0a000317c759cd272cef4b6f1,needProcess
portugal/Decisions,bb9e247a171e18f7c24e1dc67b59d1fb,non-GDPR
portugal/Decisions,3a0d71747e4a58b0d1d1b9da3824b456,needProcess
portugal/Decisions,0af5225edba40e5dfa9ff6bf4e701885,non-GDPR
portugal/Decisions,888cee5886729b57327bbaac91a7659d,non-GDPR
portugal/Decisions,a4bcec21e19f2fac5da75dd9c4ca1152,non-GDPR
portugal/Decisions,fcba4e53954abcc165cea6d15eb03fd3,non-GDPR
portugal/Decisions,208817ef100107719f83e6ce1536598a,non-GDPR
portugal/Decisions,ab3aee8d4d0620b8163223f3529b4f02,non-GDPR
portugal/Decisions,d31976c696b547d88773951eecf3e753,needProcess
portugal/Decisions,e116cdb1860b6e729202c82789d0df2e,needProcess
portugal/Decisions,f581d5c7503e6daa4c8a300c9e2af99d,non-GDPR
portugal/Decisions,6406ac8ff8697b2ac380943e973cbd16,non-GDPR
portugal/Decisions,8cfc2c9179e5013d63c77369ddb6eb33,non-GDPR
portugal/Decisions,41d81ef32ffa9c4921efb6c5e93e47dc,non-GDPR
portugal/Decisions,9ff2a2a10e72d12a64656474a631fa1a,non-GDPR
portugal/Decisions,f17e1fb4291a3050fffcb0e44f6242bc,non-GDPR
portugal/Decisions,f8e01e7df38761834af79c49eb32296b,non-GDPR
portugal/Decisions,78dcb14fd7cb2edf7ac4dfdd8ec27d1b,non-GDPR
portugal/Decisions,a34629bf55d96b364924c3d7ee3ec033,non-GDPR
portugal/Decisions,648c14a2afed830c32ed55a3bd42d574,non-GDPR
portugal/Decisions,b1b90a89b62676d1dee4166461358d6c,non-GDPR
portugal/Decisions,d15998808009e6824e1340c9221e81c8,needProcess
portugal/Decisions,63ec2668b8d38e6ff014c647a3918e57,non-GDPR
portugal/Decisions,8070b569d74229671ddc411d65a034ce,non-GDPR
portugal/Decisions,115df84884bffd2dd0d855c78d090894,non-GDPR
portugal/Decisions,d8a5151390c0f0efbabe0f713f6fec6d,non-GDPR
portugal/Decisions,dff5c0085c88b2728b2c79efcc790271,needProcess
portugal/Decisions,74e0953c20070fb45c8cf3cef013064b,needProcess
portugal/Decisions,23a54909d8044851614b97202d1611a8,needProcess
portugal/Decisions,c9fd8dbc9f1af8132f63bbf34cf90048,needProcess
portugal/Decisions,e9cb1ff1f4c75cb966f1c75043c47dea,non-GDPR
portugal/Decisions,98fc45a6d218d17b6db25bfbfd7cb053,non-GDPR
portugal/Decisions,bb3a49d86e7a81ccf5f4e2b613ac308f,non-GDPR
portugal/Decisions,d1c3b50e6d5c5a161bb8a4a509d7c899,non-GDPR
portugal/Decisions,858698d9d0ba19fe66a9f066430addd2,GDPR
portugal/Decisions,5607faa87045a326f50c5f60f12bb89e,non-GDPR
portugal/Decisions,5e156f585bfde518ef548268222edf96,non-GDPR
portugal/Decisions,baccfe642fa73c1e2b8533c19008a978,non-GDPR
portugal/Decisions,79c3c6f06d9ac5a5c237c289e3b8d9e4,non-GDPR
portugal/Decisions,1a9b968b1d396e2bd3b2fc061dfba17c,non-GDPR
portugal/Decisions,3287b7380b7f8585d973a030a845c1a4,non-GDPR
portugal/Decisions,8fe4a145b5e78690dec399cf4422017d,non-GDPR
portugal/Decisions,aaaeb3ce0c89ecc24803035cf72f72e5,non-GDPR
portugal/Decisions,050316084e0ba3e83161089fc34656b2,non-GDPR
portugal/Decisions,68563f7b44e239a4e9ccbc405be9bcdf,non-GDPR
portugal/Decisions,71c5215b5551a7bc751a3e9becfd9cab,non-GDPR
portugal/Decisions,2a8bd133fc5cbac9d8f141dfc58b523c,non-GDPR
portugal/Decisions,2214813d5ba204d179555026d209a255,non-GDPR
portugal/Decisions,c3160004562a44d08199a0df4ae11edb,non-GDPR
portugal/Decisions,6c6a4b2f8eb89e50532f79dac0180476,needProcess
portugal/Decisions,a51a3a961ae415cb2190eb4beaca9b71,non-GDPR
portugal/Decisions,bee409c3e9565cbc34665f1bd782308e,non-GDPR
portugal/Decisions,7ec6a9e45970e8f701ce80063f1b704d,non-GDPR
portugal/Decisions,ab4a9093702ee47794b9c7aacb37c852,needProcess
portugal/Decisions,916cdc967f0bf6cc9973ef0e680b7a38,non-GDPR
portugal/Decisions,af888a8d31e6b0582cfb960b83d8ed49,non-GDPR
portugal/Decisions,2c910e4aa970462a4aedcb51a954860f,non-GDPR
portugal/Decisions,1bccab62cb78fdd59f926b4fc7d88dca,non-GDPR
portugal/Decisions,02043b088ca8f62bdc44629533a2fe2a,needProcess
portugal/Decisions,da9391a1a106db6d1386bd37b8e9ba14,non-GDPR
portugal/Decisions,e42b9b0b6cd6950b635f8e85b4a43a46,non-GDPR
portugal/Decisions,de9af2d7565af9fa7cf640a5cb9dc7b7,needProcess
portugal/Decisions,12ed18204caade21ad2dca2679e40abc,non-GDPR
portugal/Decisions,0771cedcd25e253e0b5d25e293a8752f,needProcess
portugal/Decisions,17017a353c9cb4e5dba345a42a12d44c,non-GDPR
portugal/Decisions,31125c14cb034945707a7c70c6295408,non-GDPR
portugal/Decisions,d65e954ca6256f857ac348d19fa56813,non-GDPR
portugal/Decisions,6f1dda1ac941c904ada8ca0c34266e5c,non-GDPR
portugal/Decisions,b1349f50a888f021c9de22b78ab8a9b8,needProcess
portugal/Decisions,e3ad117fcfb004a5ddd0ed4b3b72e5e4,non-GDPR
portugal/Decisions,e25cfca00e7504432d33f43ab545b67e,non-GDPR
portugal/Decisions,d8dd68953f1443d79e6e94bed1ec86e7,non-GDPR
portugal/Decisions,54464244b46a38ea971633354cd40c09,non-GDPR
portugal/Decisions,244cb3d996503582b39cfe2b341f0e77,non-GDPR
portugal/Decisions,ffca084e60c89ef1a49379cb162ad0d0,non-GDPR
portugal/Decisions,2bfc531d5f1c47e74ae800c020af02be,non-GDPR
portugal/Decisions,8b59f258ba8a150ede60d6fb1f4b3a71,non-GDPR
portugal/Decisions,e9c4bbbc12c35be4f35dfd0c1c684ab0,non-GDPR
portugal/Decisions,f552ef5e6a94403f303bcfe5fa318c37,non-GDPR
portugal/Decisions,030e0430d068f1fff12d79ee020efd07,non-GDPR
portugal/Decisions,195d4fbb8d6df639cac22a5aa42a6e9e,non-GDPR
portugal/Decisions,aa8b950b07564bd7b3f0fc8184540ee5,non-GDPR
portugal/Decisions,ae39aae6420c5c51aa1fec101bb851c0,non-GDPR
portugal/Decisions,fee2acca90d966294ef6c37eaf91bc81,non-GDPR
portugal/Decisions,0dd995db54df8888f311f5474b2dbde5,non-GDPR
portugal/Decisions,e8beb0dff74f6fc3f4f7c3ce2d08fde7,non-GDPR
portugal/Decisions,dcd602b907bd7fbe473fb92366ff4af4,non-GDPR
portugal/Decisions,4f36a967d77da3bc087eee6b8a435502,non-GDPR
portugal/Decisions,4cfd3f74ec88ef1d6ec732bdb664e9f7,non-GDPR
portugal/Decisions,be9ef5bfd736d0539f70e86af8f51bea,non-GDPR
portugal/Decisions,d373c004e14c9f36bd960579800bfbc2,non-GDPR
portugal/Decisions,2f99c5d47e2c6ba739c5ee7ed863d5b1,non-GDPR
portugal/Decisions,2c207393315bce3146f5e53c47d60776,non-GDPR
portugal/Decisions,24ec3cffbf313313e86631a56dcef372,non-GDPR
portugal/Decisions,34ce7325ed104f80a1a6842e47eee554,non-GDPR
portugal/Decisions,4963f115a67a7eeff821139b6891102c,non-GDPR
portugal/Decisions,4cb92e2b523d40c016a4b33933c0e08f,non-GDPR
portugal/Decisions,a6fe2c3c06cffc6636e719f15b5dfde3,non-GDPR
portugal/Decisions,05fde3bc8305204b5ba0dd719d549d9b,non-GDPR
portugal/Decisions,6b861bb22849e2298679425500842754,non-GDPR
portugal/Decisions,1ca33a9dc5dd92ae5dd1dbb28292e8d9,non-GDPR
portugal/Decisions,3f0982c963f6667d224a2298a4c0e685,needProcess
portugal/Decisions,fcc75128d082767a578d09c66c182a1d,non-GDPR
portugal/Decisions,76a90843fcc1f00ff1ff788af6f03d18,non-GDPR
portugal/Decisions,33dde2bff7b98eb9410376a291999794,non-GDPR
portugal/Decisions,9918e0ee8868afa254cf6a2c826910fe,non-GDPR
portugal/Decisions,6e7296aed7075e80c516c2fc25459089,non-GDPR
portugal/Decisions,42a17627196d8f8bbd3d7a9b6fb4d718,non-GDPR
portugal/Decisions,343175d4bcd9a4d1bdf33cdffc87b3f1,non-GDPR
portugal/Decisions,5e9c9871657629c017f8ecda0b25348d,non-GDPR
portugal/Decisions,17b60902e291f692387881d87fac620a,non-GDPR
portugal/Decisions,dfcd2c7ae410c75ce3d1bb22eb5fdaf2,non-GDPR
portugal/Decisions,3eedfb08bfdaec9c905d900620f7812a,non-GDPR
portugal/Decisions,6e2a0bd5084500aca931c9ba59dc06db,non-GDPR
portugal/Decisions,b0d7366aa3a95100ef8223dc3a54fbe7,non-GDPR
portugal/Decisions,55a57fd4c4ca5a9c50a549c4f14c494c,non-GDPR
portugal/Decisions,8262e6d16e94cf7f9776cc119e7fd413,needProcess
portugal/Decisions,1ff4cf3efe33d6f953b17a1e6ba576ab,non-GDPR
portugal/Decisions,432433fd4b90d61e79959e9513a29d0e,non-GDPR
portugal/Decisions,43317c6ec8fa806bb93bdef99bb22dd8,non-GDPR
portugal/Decisions,7d5e5ff13451c02e26f04fc55f6ba2e0,non-GDPR
portugal/Decisions,9ad7879c3ce240f065802627ae0bad97,non-GDPR
portugal/Decisions,86a058cf950af01b607b8993887856c9,non-GDPR
portugal/Decisions,66075d82809d00f5682fa82be023d341,non-GDPR
portugal/Decisions,edde490f1c86acbda9a8cc5acad12086,non-GDPR
portugal/Decisions,5a21334043ece2219171729a6ce63794,non-GDPR
portugal/Decisions,e4753eda38272236314daa894fbe8e1b,non-GDPR
portugal/Decisions,082c9fde0a0a82584fda8a6860c24ed6,non-GDPR
portugal/Decisions,f34f63e215f7442b48e5106d8e29d887,non-GDPR
portugal/Decisions,c99765002795d00738686d5942473ac6,non-GDPR
portugal/Decisions,e2de725cf6921c2a864273cc70f7e4e5,non-GDPR
portugal/Decisions,0dd06f13298756172f1df2373b721209,non-GDPR
portugal/Decisions,e57ce275e361a8194320606e6568d9d7,non-GDPR
portugal/Decisions,f4e4f6dc797c1b578a941daab8f52540,non-GDPR
portugal/Decisions,9210861d9377873275d49cc82af73d36,non-GDPR
portugal/Decisions,ce15b50abe44b16ddba8fd5edf327fcc,non-GDPR
portugal/Decisions,3bc39060176f5c323cca0dfd81119297,non-GDPR
portugal/Decisions,1968d827a94d0ab8386ec5058bd30a99,non-GDPR
portugal/Decisions,09ab6df114bfc3b964a18bf1e1dcef42,non-GDPR
portugal/Decisions,4823e4d0f9b7ad13eb4ab9134cfd0bb0,non-GDPR
portugal/Decisions,75d545af0c907427524a3cc7da437a52,non-GDPR
portugal/Decisions,2821e88e0e412440d591b9092ee7667f,non-GDPR
portugal/Decisions,c32b48a3ae3d95d8a6fac9da252d5037,non-GDPR
portugal/Decisions,bf1493eb338f92df05897ab0514449d0,non-GDPR
portugal/Decisions,4b542eb42c22bc67abc3bc7d9f0858f3,non-GDPR
portugal/Decisions,9cba16e7caa8c3dcd88798a21085a404,non-GDPR
portugal/Decisions,e5a888d689e5fcc4d35d9587dd67669d,non-GDPR
portugal/Decisions,4f4553b1db2805734fbe96f283151888,non-GDPR
portugal/Decisions,21e93166f16044148074eeb3903e35c9,non-GDPR
portugal/Decisions,9e6fbb1f8e1c43cfd53b8dadd6bc3ae7,non-GDPR
portugal/Decisions,c0c9e2cfdd5ca527058e133d72a49245,non-GDPR
portugal/Decisions,12bafffd3493040993121ac4340e98a9,non-GDPR
portugal/Decisions,623ba48489e65bb7600864e668f9cdf2,needProcess
portugal/Decisions,1978f1cc59b506261fd57bcb99aadffa,non-GDPR
portugal/Decisions,250e0763d20dbfdd7d664bd5648bcc38,non-GDPR
portugal/Decisions,325616374e4538657e73e464a9fdfc69,GDPR
portugal/Decisions,2901afe533073725959c5702439752e4,non-GDPR
portugal/Decisions,cde016654c2e5fe024fa422b58997aa9,non-GDPR
portugal/Decisions,9cf08632cb5567d60237a5a511d2def0,non-GDPR
portugal/Decisions,4a9d270585ab56046a2068481777fea7,non-GDPR
portugal/Decisions,bf912781fd56a6187839c32da1fd822a,non-GDPR
portugal/Decisions,852c43bb381e3894c9d66435cc016d6d,non-GDPR
portugal/Decisions,705dc104deedbcdd05ebdf0788657385,non-GDPR
portugal/Decisions,49e0b31f9bef6e98b63273045c9d8208,non-GDPR
portugal/Decisions,666174be4af1eac5376fb9c2de87dc3b,non-GDPR
portugal/Decisions,bd6d704f4a4d9165c34321376985c72d,non-GDPR
portugal/Decisions,d94a1300443379ce8142560eaad7a9da,non-GDPR
portugal/Decisions,c3bb0a128639288d9a6053443dd2e5f1,non-GDPR
portugal/Decisions,d3f54be5b37c1ab2b97c78b2a2ecbd5e,non-GDPR
portugal/Decisions,5c1f7a72b6fe104745029e6cba07f0e2,non-GDPR
portugal/Decisions,bc05fb9fe05867a07f47e9b77282a2ca,non-GDPR
portugal/Decisions,5c13a4c24a103350247f5892b958dd9b,non-GDPR
portugal/Decisions,e78d187218e5b7bf48f08b9667ae5e3f,non-GDPR
portugal/Decisions,4a816b7460656e71988e01103a3ed7e5,non-GDPR
portugal/Decisions,9b627bab9ca4a7aed597f8d4a9cbd0a6,non-GDPR
portugal/Decisions,01e61ab7fc4dab86d05b2d008eec4221,needProcess
portugal/Decisions,b5873be980a13d91704a94c34bccf7d0,non-GDPR
portugal/Decisions,4fd7f9ab2dc6e06ce8d7bef5ae1ff423,non-GDPR
portugal/Decisions,a9aca7d4595cbc6d04ee8d9b2b047a93,non-GDPR
portugal/Decisions,20fd261eccd2db0df346584127d96608,non-GDPR
portugal/Decisions,fabd800e32f2c3ded089adae9fcf23d5,non-GDPR
portugal/Decisions,ca6eafb9e69cf01f2ac8d3d90072714f,non-GDPR
portugal/Decisions,1582b6e1199f5ab2e1b522668c03d83b,non-GDPR
portugal/Decisions,f2118e17600a9f937a86bf686d574814,non-GDPR
portugal/Decisions,0cdd7cac0b20ba61dcad5321ba45b8ce,non-GDPR
portugal/Decisions,b890c411053fbc3c3adeeeac95152be2,non-GDPR
portugal/Decisions,7720d58266c8c12a1f69f0dbdbe19113,non-GDPR
portugal/Decisions,2734d443be377e79ef2d649f7a6b9eb8,non-GDPR
portugal/Decisions,aa10b506287996e19c33343cd0473d1c,non-GDPR
portugal/Decisions,931552af22adab646285c3a135bba189,needProcess
portugal/Decisions,e484357a541c0087d0afbf28e76022dc,non-GDPR
portugal/Decisions,9f03117cb01b41ab2c93d6ff8d829953,non-GDPR
portugal/Decisions,6a53947a1336f43de501915342b7d29e,non-GDPR
portugal/Decisions,25f0711875cc8513f6f136034f5b1060,non-GDPR
portugal/Decisions,dcaf7181cef892a8ead9a0767057f3c7,non-GDPR
portugal/Decisions,bac73e0d3f174c32a482ee4550b9359c,non-GDPR
portugal/Decisions,dcd55270a079f6b192cde2b2f99cee9e,non-GDPR
portugal/Decisions,ce6e9af620c32922ded94685fc225589,non-GDPR
portugal/Decisions,da374f3ddf9081b98ce22f66ec428ce6,non-GDPR
portugal/Decisions,8e4e3b37fcc3a924b7521b09e28927ff,non-GDPR
portugal/Decisions,76fea4c6440e8dddc97e4270f7ebcc0d,non-GDPR
portugal/Decisions,a48c25139fa18ed676103b60c8ca9923,non-GDPR
portugal/Decisions,eb5f45d620c7151e98f16ee89ac4ccec,non-GDPR
portugal/Decisions,467794fbf3f613969929dd76588016f8,non-GDPR
portugal/Decisions,40a5ecc8653c757f88942c1d581a60a5,non-GDPR
portugal/Decisions,1ccbe16ac2170577801c2ce6d7f87603,non-GDPR
portugal/Decisions,340adb406e4e48dac2f0455aac64b288,non-GDPR
portugal/Decisions,e4faea0f920bffb546a55f0b1fe9ba08,needProcess
portugal/Decisions,c271861f3ce202c798ebc3fc44e4422c,non-GDPR
portugal/Decisions,213de3010af4df1b7da9b5b8fc2b98d8,non-GDPR
portugal/Decisions,a2bc4dd2b80f267af5d93c319998da62,non-GDPR
portugal/Decisions,829bc22e27f38e1e503ca7374a51af76,GDPR
portugal/Decisions,67ca4d7def17ab47133d28c9beb05509,non-GDPR
portugal/Decisions,184c6699ec28d3fbbb80c776c8373756,non-GDPR
portugal/Decisions,18455f975ce1303b700481ea1ce2da66,non-GDPR
portugal/Decisions,34b801e682e3b304500bb1ac9a1b70fa,GDPR
portugal/Decisions,fc7725a0c4146f72304b4b21da9f91a3,non-GDPR
portugal/Decisions,474b64509b31c1c88f7ce02a7357ee89,non-GDPR
portugal/Decisions,c0ccfbca412b72cd548c89dc913d07ef,non-GDPR
portugal/Decisions,3a7ed402525f21c36b522d25ef2d12e5,non-GDPR
portugal/Decisions,7279a36b1bf9be0d056374630848dbe3,non-GDPR
portugal/Decisions,a394dcda9c99f4c9746fd40a00d4170f,non-GDPR
portugal/Decisions,61f8ec23744b69eadeb063e541407263,non-GDPR
portugal/Decisions,c6fad2760fff93ae9b4144e444ee88bd,non-GDPR
portugal/Decisions,8628dbc85970d9bab59be0d42a1e2a67,non-GDPR
portugal/Decisions,a74059ecf93fc1b0b007d8b6c6f11651,non-GDPR
portugal/Decisions,9d45741d170dbfc1ae979d9b8a343f10,non-GDPR
portugal/Decisions,1729dfc12f396b5b9a2882a2e1d861ff,needProcess
portugal/Decisions,ef43ba8e79bf8226e54b733deee21207,non-GDPR
portugal/Decisions,5e4c573c68b4a2df96578b443b2daa66,non-GDPR
portugal/Decisions,4c7ec323e00bd99607adbd3fa206cc83,non-GDPR
portugal/Decisions,02555c3dcc934ac34406c15a04935750,non-GDPR
portugal/Decisions,3b1c17ec4d4a5efbd9c37869c96b50fe,needProcess
portugal/Decisions,1cb5ab30bbecae673c39c1322fc5f946,needProcess
portugal/Decisions,28dd024f081b9796a38dabe53c7646cc,non-GDPR
portugal/Decisions,8d7435d750ed4e804e84d5350adda448,non-GDPR
portugal/Decisions,74fa0f642fc73a9986ac9402b58425ea,non-GDPR
portugal/Decisions,0d790022274c2cf60ad99e92f3728383,non-GDPR
portugal/Decisions,d1b91db72447518f72e38d7c402d81cd,non-GDPR
portugal/Decisions,1cd79f863e754ff5e5f0df44569b82d8,non-GDPR
portugal/Decisions,c8635a2b146811906cc41262c46b095b,non-GDPR
portugal/Decisions,cb181c0e7ac2033ef6755a071a88ecd8,non-GDPR
portugal/Decisions,d7c15703df9e1b0dd82279d27510f191,non-GDPR
portugal/Decisions,d5b6e759ed11a4fe138a142d86438639,non-GDPR
portugal/Decisions,e405ebe917e298bc897e43d9e6ced541,non-GDPR
portugal/Decisions,4be0f4520079c7c0dfd5470edb1a7d69,non-GDPR
portugal/Decisions,1026ea665959a305cc5dadff27e2648b,non-GDPR
portugal/Decisions,b2b63e0889bb71b38ba161cc7fa79d97,needProcess
portugal/Decisions,ffb1aaff8fc89969b25a67836644996d,needProcess
portugal/Decisions,c4dfdaffe2cf4ffba8b0c380524b5a80,non-GDPR
portugal/Decisions,8c2c84e388ddaae8369354138f01ab07,non-GDPR
portugal/Decisions,f83132f939a81fed5cd6579a7ae433b1,non-GDPR
portugal/Decisions,ef1f054a08c0f4290297c7e28730d051,non-GDPR
portugal/Decisions,53cac05b03b404a124a10e02a7796001,non-GDPR
portugal/Decisions,c7e5a1521aba2fa47d1e6c46979571d3,needProcess
portugal/Decisions,608f302ab7b8eeac1efbe1df2b5670ee,non-GDPR
portugal/Decisions,265149f54475ebf195ee7bb8f7b382c6,non-GDPR
portugal/Decisions,f0b5b96ae7e4c558c47a5898f769854a,non-GDPR
portugal/Decisions,6c2deb0b2da872c9ef94bb726bbf311b,non-GDPR
portugal/Decisions,b299dbae3bd6a617e5ce8864eb37c186,non-GDPR
portugal/Decisions,906835515b3682d559cd5904ec9c0430,non-GDPR
portugal/Decisions,74b7dec26151a79763bf6bcc571d7675,needProcess
portugal/Decisions,6f4fb42bb89f1c25ccd57597b3703ec5,needProcess
portugal/Decisions,7b3dc021424de261ad81ca2f6c8c9659,non-GDPR
portugal/Decisions,2614fcd151378ac682b694a21f676f0a,non-GDPR
portugal/Decisions,3c3e5f6d022c0f663726d580bd26135b,non-GDPR
portugal/Decisions,1900e263f950b769d069c215155df722,non-GDPR
portugal/Decisions,add5ee27b6991ededa06d6f3b04148e8,non-GDPR
portugal/Decisions,3722728aa57491ddd53a788ccaa393b0,non-GDPR
portugal/Decisions,6c24fda577204518ddcfc6cb729f6c06,non-GDPR
portugal/Decisions,e76789ec89dd47800649fae60aa85d8a,non-GDPR
portugal/Decisions,1411c1a1d24dd5e54637f10a68b13876,non-GDPR
portugal/Decisions,d9b59fe4556f31aad50e08378089fb26,non-GDPR
portugal/Decisions,a4709ad0b62ac920416052c8adae9fdb,non-GDPR
portugal/Decisions,fb2fec212883817715d59bf91dca5def,non-GDPR
portugal/Decisions,0e02bef2d2d2471b3daad1c928d0995c,non-GDPR
portugal/Decisions,ee82290577e58b719576753c4f288e0d,non-GDPR
portugal/Decisions,220b6870a41da9b867da400f3adfa4b7,non-GDPR
portugal/Decisions,1cf321f1797d27a38879209daa37993b,non-GDPR
portugal/Decisions,41aa8b13d6fab8cc87801d99fff6315f,non-GDPR
portugal/Decisions,66df787717d4b306a6634ecf5794cdbf,non-GDPR
portugal/Decisions,24fad0152bc4e5c91ca498131efe1086,non-GDPR
portugal/Decisions,5c982ce3181f67d19d52f0af840c7d87,non-GDPR
portugal/Decisions,36c2bd9f3680179b76f9a595e05176f6,needProcess
romania/Decisions & Reports,720e435321a1d96693831b83a113d8cf-6,GDPR
romania/Decisions & Reports,fbc4cb9aab63fd23c4ba909caba5c183-18_01_2022,non-GDPR
romania/Decisions & Reports,379ce4503e7bfd9dadde351ce4e0de0c,non-GDPR
romania/Decisions & Reports,e30ebef0981590b94d4caa2e92f10ba0-10_03_2022,non-GDPR
romania/Decisions & Reports,5c2ae86a64fb4283710059f899d7ca12-25_07_2022,non-GDPR
romania/Decisions & Reports,720e435321a1d96693831b83a113d8cf-1,GDPR
romania/Decisions & Reports,5e99622c4489f35aba998176314a8eaa,non-GDPR
romania/Decisions & Reports,a56aca1e702ca532e276e0c9e380dafe-21_03_2025,needProcess
romania/Decisions & Reports,720e435321a1d96693831b83a113d8cf-8,GDPR
romania/Decisions & Reports,a3e30fe54d9ea9cde05a0a8994473a59,non-GDPR
romania/Decisions & Reports,c825db618eb938e60d3c1a46b5692225,non-GDPR
romania/Decisions & Reports,7d5ec4644d2eae37e3cde86c310a38ae-01_02_2022,non-GDPR
romania/Decisions & Reports,e057012b47d37cad60c261d6b3101bb2,non-GDPR
romania/Decisions & Reports,60023ab01ed5eb4aa2afe07053b38921-9,GDPR
romania/Decisions & Reports,c0df3fbd8bd42ff1dfdcb32428073d92-18_10_2022,GDPR
romania/Decisions & Reports,69f954c50b1872c30bd7a682e73be137-15_01_2024,needProcess
romania/Decisions & Reports,c825db618eb938e60d3c1a46b5692225-04_10_2021,non-GDPR
romania/Decisions & Reports,acc7a102227ca6759b64a0e214222e7b,GDPR
romania/Decisions & Reports,a56aca1e702ca532e276e0c9e380dafe-20_02_2025,needProcess
romania/Decisions & Reports,d7e21c977a686f4428a98ebae84d7567,non-GDPR
romania/Decisions & Reports,60023ab01ed5eb4aa2afe07053b38921-7,GDPR
romania/Decisions & Reports,38272d72c66e1719212be21ddce90bf7-08_09_2023,needProcess
romania/Decisions & Reports,a56aca1e702ca532e276e0c9e380dafe-06_02_2025,needProcess
romania/Decisions & Reports,720e435321a1d96693831b83a113d8cf-9,GDPR
romania/Decisions & Reports,3fa904d1aa20ce2a296a672f0166da1b,GDPR
romania/Decisions & Reports,6db114c833e27850cd3c333be9052eb4-23_09_2024,needProcess
romania/Decisions & Reports,a56aca1e702ca532e276e0c9e380dafe-28_03_2022,non-GDPR
romania/Decisions & Reports,720e435321a1d96693831b83a113d8cf-7,GDPR
romania/Decisions & Reports,a56aca1e702ca532e276e0c9e380dafe-15_04_2025,needProcess
romania/Decisions & Reports,4f26eb30243eb2617ca8ec880a58fed3,non-GDPR
romania/Decisions & Reports,14b9fe365b131c319c02c84599e873d4,non-GDPR
romania/Decisions & Reports,a56aca1e702ca532e276e0c9e380dafe-13_01_2025,needProcess
romania/Decisions & Reports,c2d696c69c477a3cdb3b1ad98c85faa8-1,non-GDPR
romania/Decisions & Reports,60023ab01ed5eb4aa2afe07053b38921-6,GDPR
romania/Decisions & Reports,a56aca1e702ca532e276e0c9e380dafe-23_12_2024,needProcess
romania/Decisions & Reports,32bb5005b2e64aebb2c55613c3817f40-18_04_2024,needProcess
romania/Decisions & Reports,4e6ac934723f78f533f9ce6b77c1fbbe-1,non-GDPR
romania/Decisions & Reports,720e435321a1d96693831b83a113d8cf-27_03_2023,GDPR
romania/Decisions & Reports,a56aca1e702ca532e276e0c9e380dafe-14_05_2025,needProcess
romania/Decisions & Reports,60023ab01ed5eb4aa2afe07053b38921-1,GDPR
romania/Decisions & Reports,0d2a7e0629c45e6b8a2fb41a6745675b,non-GDPR
romania/Decisions & Reports,60023ab01ed5eb4aa2afe07053b38921-8,GDPR
romania/Decisions & Reports,048cdc049e133d2d5f416f34303bb4d8,GDPR
romania/Decisions & Reports,6849bf1183428ce5d2764bf7e589f236-18_11_2024,needProcess
romania/Decisions & Reports,048cdc049e133d2d5f416f34303bb4d8-19_05_2021,non-GDPR
romania/Decisions & Reports,720e435321a1d96693831b83a113d8cf-20_11_2023,needProcess
romania/Decisions & Reports,7dabf836e0ea9ee8ccc68d3edc8d7adb,non-GDPR
romania/Decisions & Reports,a27cdf3e123a2cde00fafd9e157eb6bb,non-GDPR
romania/Decisions & Reports,a56aca1e702ca532e276e0c9e380dafe-10_06_2025,needProcess
romania/Decisions & Reports,a56aca1e702ca532e276e0c9e380dafe-23_05_2023,GDPR
romania/Decisions & Reports,981d24747a25d48176ed0777eb01c625-02_02_2022,non-GDPR
romania/Decisions & Reports,a56aca1e702ca532e276e0c9e380dafe-17_02_2025,needProcess
romania/Decisions & Reports,a56aca1e702ca532e276e0c9e380dafe-14_04_2025,needProcess
romania/Decisions & Reports,7b53a6986db32e9a9b14eed511e3ce77,non-GDPR
romania/Decisions & Reports,8c72be2db67f7e502096ffe0e8fdbd55-1,non-GDPR
romania/Decisions & Reports,184fcbe8c32aabd4d1d2cafce0eb9107,non-GDPR
romania/Decisions & Reports,a56aca1e702ca532e276e0c9e380dafe-08_11_2024,needProcess
romania/Decisions & Reports,60023ab01ed5eb4aa2afe07053b38921-09_09_2022,non-GDPR
romania/Decisions & Reports,d128a9a96744d421db3706c3bba5d819,GDPR
romania/Decisions & Reports,3d2f2d3fbc3b04104a8e2e3244cccbef-27_05_2021,non-GDPR
romania/Decisions & Reports,63b06ce4635732b0725843e740b4e8cc-27_05_2024,needProcess
romania/Decisions & Reports,41c4c15707a97d00f8ef723ec21d2e5d,non-GDPR
romania/Decisions & Reports,f4f2d52dcba6cfc108a8446e0a57aaaa-28_06_2024,needProcess
romania/Decisions & Reports,a56aca1e702ca532e276e0c9e380dafe-06_03_2025,needProcess
romania/Decisions & Reports,a56aca1e702ca532e276e0c9e380dafe-11_07_2022,non-GDPR
romania/Decisions & Reports,720e435321a1d96693831b83a113d8cf-08_02_2023,GDPR
romania/Decisions & Reports,637174521afd076c6dc6665b595f3d31,non-GDPR
romania/Decisions & Reports,6849bf1183428ce5d2764bf7e589f236-22_05_2025,needProcess
romania/Decisions & Reports,e5dee7b3d984eda66dfe9a483f593338,non-GDPR
romania/Decisions & Reports,1c15cc016d3c991ddfc06f44ebe9124c,non-GDPR
romania/Decisions & Reports,cf2f884a044f499ec1725d856c531032,non-GDPR
